Texas A&M University College Station (TAMU),CS,MS,F15,Accepted,3.94,144,168,3,TRUE,,International with US Degree
College Of William & Mary,CS,PhD,F15,Rejected,2.75,159,140,3,TRUE,,International
School Of Visual Arts (SVA),Other,MFA,F15,Other,,,,,,,Other
Johns Hopkins University (JHU),ECE,PhD,F15,Rejected,,,,,,,International
Johns Hopkins University (JHU),ECE,PhD,F15,Rejected,,158,163,4,TRUE,,International
McGill Unviversity,CS,MS,F15,Rejected,3.74,161,163,4,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,158,167,4,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.89,168,170,5,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,,,,,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,161,170,3.5,TRUE,,International
Purdue University,ECE,MS,F15,Rejected,3.8,164,153,4,TRUE,,Other
University Of Oxford,CS,MS,F15,Rejected,,,,,,,International
Oregon State University,ECE,PhD,F15,Accepted,,,,,,,International
McGill Unviversity,CS,MS,F15,Rejected,,,,,,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,3.12,152,170,3,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,,,,,,International
San Jose State University (SJSU),CS,MS,F15,Accepted,3.05,153,168,4,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.9,155,168,4,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.84,162,168,4,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.8,162,168,4.5,TRUE,,International
Purdue University,ECE,PhD,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,8.44,162,164,4,TRUE,,International
University Of California Santa Barbara (UCSB),ECE,PhD,F15,Accepted,,,,,,,Other
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Wait listed,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Accepted,,,,,,,
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Other,,,,,,,International with US Degree
University Of Florida Gainesville (UFL),CS,PhD,F15,Other,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Accepted,3.98,164,161,3.5,TRUE,,International with US Degree
Virginia Tech,ECE,PhD,F15,Other,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,American
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Other,,,,,,,Other
University Of Washington Seattle (UW),CS,PhD,F15,Rejected,,,,,,,American
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Other,,,,,,,Other
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.94,154,170,4,TRUE,,International with US Degree
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International with US Degree
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.78,157,170,3.5,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,American
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,,,,,,International with US Degree
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,151,166,4,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.85,152,169,3,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,160,167,4,TRUE,,International with US Degree
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.7,158,170,4,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,3.93,160,165,3.5,TRUE,,American
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Other,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.85,158,159,5,TRUE,,American
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,3.4,151,159,3,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,,,,,,International with US Degree
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International with US Degree
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Rejected,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F15,Rejected,,,,,,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Accepted,,,,,,,American
University Of California Berkeley (UCB),CS,PhD,F15,Rejected,,,,,,,American
New York University (NYU),CS,PhD,F15,Rejected,,168,160,4.5,TRUE,,International
University Of Michigan Ann Arbor (UMich),ECE,MS,F15,Other,,,,,,,International
Carnegie Mellon University (CMU),ECE,MS,F15,Accepted,3.8,164,166,4.5,TRUE,,International
University Of Florida Gainesville (UFL),ECE,MS,F15,Accepted,3.87,154,162,4,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,International with US Degree
University Of Texas Austin (UT Austin),CS,MS,F15,Other,,,,,,,Other
Virginia Tech,ECE,PhD,F15,Accepted,,,,,,,International
University Of Texas Austin (UT Austin),CS,MS,F15,Other,,,,,,,International with US Degree
University Of Florida Gainesville (UFL),ECE,MS,F15,Accepted,3.83,149,164,3.5,TRUE,,International
National University Of Singapore (NUS),CS,PhD,F15,Accepted,,,,,,,International
University Of Utah (UoU),CS,MS,F15,Accepted,3.68,163,167,5,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,International
McGill Unviversity,CS,MS,F15,Rejected,,163,167,4,TRUE,,International
University Of Florida Gainesville (UFL),CS,PhD,F15,Accepted,3.3,141,158,3,TRUE,,International
University Of California Berkeley (UCB),HCI,MEng,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),HCI,MS,F15,Accepted,,,,,,,International
University Of Michigan Ann Arbor (UMich),HCI,MS,F15,Accepted,,154,170,4,TRUE,,International
University Of Massachusetts Amherst (UMass),CS,PhD,F15,Other,,,,,,,American
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,,,,,,International
Rice University,ECE,PhD,F15,Accepted,3.1,159,151,3,TRUE,,International
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,,,,,,,International with US Degree
University Of California Berkeley (UCB),CS,MS,F15,Rejected,,,,,,,International
Purdue University,CS,PhD,F15,Accepted,,,,,,,International
Purdue University,CS,PhD,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),HCI,MS,F15,Accepted,,,,,,,American
New York University (NYU),ECE,MS,F15,Accepted,3.38,146,170,3,TRUE,,International
University Of Wisconsin Madison,CS,MS,F15,Rejected,3.38,146,170,3,TRUE,,International
Purdue University,CS,MS,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,,,,,,International
University Of Waterloo,CS,MS,F15,Rejected,3.5,160,165,3.5,TRUE,,International
University Of California Los Angeles (UCLA),ECE,PhD,F15,Rejected,3.69,162,158,4,TRUE,,International
Purdue University,CS,MS,F15,Rejected,,,,,,,International
Dartmouth College,CS,MS,F15,Accepted,,152,169,4,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,3.4,164,165,3.5,TRUE,,International
Rice University,CS,MS,F15,Accepted,,,,,,,International with US Degree
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,,,,,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Accepted,,156,167,3.5,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,3.91,153,166,4,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,160,170,4,TRUE,,International
University Of California Los Angeles (UCLA),ECE,MS,F15,Rejected,3.38,142,164,3,TRUE,,International
Purdue University,ECE,MS,F15,Rejected,3.38,142,164,3,TRUE,,International
Cornell University,ECE,MS,F15,Rejected,3.38,142,164,3,TRUE,,International
University Of Illinois Chicago (UIC),ECE,MS,F15,Rejected,3.38,145,161,3,TRUE,,International
Arizona State University (ASU),CS,MS,F15,Accepted,3.3,159,161,3.5,TRUE,,International
Iowa State University (ISU),CS,MS,F15,Accepted,,145,163,3,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,160,170,4,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,3.2,157,167,5,TRUE,,International
Purdue University,CS,MS,F15,Rejected,3.2,157,167,5,TRUE,,International
University Of California Santa Barbara (UCSB),CS,MS,F15,Rejected,,164,163,3.5,TRUE,,International
Simon Fraser University (SFU),CS,MS,F15,Accepted,3.68,141,170,3.5,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,3.5,154,163,4,TRUE,,International
Purdue University,CS,PhD,F15,Rejected,,,,,,,International with US Degree
Michigan Technological University (MTU),CS,PhD,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,163,170,3.5,TRUE,,Other
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,3.67,164,145,3.5,TRUE,,International
University Of Minnesota Twin Cities (UMN),ECE,MS,F15,Rejected,,,,,,,International
University Of Alberta,CS,MS,F15,Accepted,,,,,,,Other
Arizona State University (ASU),ECE,PhD,F15,Interview,3.82,151,164,3,TRUE,,Other
Rice University,CS,MS,F15,Rejected,4,151,161,4,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,3.48,158,168,4,TRUE,,International
Purdue University,ECE,PhD,F15,Rejected,3.82,151,164,3,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,3.5,159,158,4,TRUE,,International
Virginia Tech,CS,MS,F15,Accepted,2.7,166,170,3.5,TRUE,,International
Virginia Tech,ECE,MS,F15,Other,3.7,158,170,3.5,TRUE,,Other
North Caroline State University (NCSU),ECE,MS,F15,Other,3.7,158,170,3.5,TRUE,,International
University Of California Santa Barbara (UCSB),CS,MS,F15,Rejected,,156,163,4,TRUE,,International
University Of Pennsylvania (UPenn),CS,MS,F15,Other,,,,,,,Other
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,,,,,,International
University Of Pennsylvania (UPenn),CS,MS,F15,Rejected,,154,168,4,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,154,168,4,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,8.23,148,170,3.5,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,,,,,,International
Brandeis University,CS,PhD,F15,Accepted,,,,,,,International with US Degree
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,3.73,163,170,5,TRUE,,American
University Of Maryland College Park (UMD),CS,MS,F15,Other,,,,,,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,MS,F15,Rejected,,159,166,4,TRUE,,International
University Of Minnesota Twin Cities (UMN),ECE,PhD,F15,Rejected,3.88,141,161,3,TRUE,,International
University Of Wisconsin Madison,ECE,PhD,F15,Rejected,,,,,,,International
Nor,CS,MS,F15,Accepted,3,159,170,3,TRUE,,International
Syracuse University,CS,MS,F15,Rejected,8,159,166,4,TRUE,,International
New York University (NYU),CS,PhD,F15,Rejected,3.93,160,165,3.5,TRUE,,American
Johns Hopkins University (JHU),CS,PhD,F15,Accepted,,,,,,,American
Virginia Tech,CS,MS,F15,Accepted,3.5,159,165,4,TRUE,,International
Purdue University,CS,MS,F15,Accepted,,,,,,,International with US Degree
Purdue University,CS,MS,F15,Other,,,,,,,International
Purdue University,CS,MS,F15,Accepted,,,,,,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,153,168,4,TRUE,,International
North Carolina State University (NCSU),CS,MS,F15,Rejected,3.6,157,164,3,TRUE,,
Purdue University,ECE,PhD,F15,Rejected,,,,,,,International
University Of Texas Austin (UT Austin),ECE,PhD,F15,Other,,,,,,,International
Georgia Institute Of Technology (GTech),ECE,MS,F15,Other,,,,,,,International with US Degree
University Of Pennsylvania (UPenn),CS,MS,F15,Accepted,,,,,,,International
University Of Maryland College Park (UMD),CS,MS,F15,Other,,,,,,,International
University Of Southern California (USC),CS,MS,F15,Accepted,,,,,,,International
Purdue University,ECE,MS,F15,Rejected,3.67,152,160,3.5,TRUE,,International
University Of Maryland College Park (UMD),CS,MS,F15,Other,,,,,,,International
University Of Maryland College Park (UMD),CS,MS,F15,Other,,,,,,,International
University Of Ottawa,CS,Other,F15,Other,,,,,,,Other
Syracuse University,CS,MS,F15,Accepted,3.4,158,166,5.5,TRUE,,International
Purdue University,ECE,PhD,F15,Rejected,3.73,154,164,4,TRUE,,International
Iowa State University (ISU),CS,MS,F15,Rejected,,,,,,,International
New York University (NYU),CS,PhD,F15,Rejected,,,,,,,International with US Degree
University Of Ottawa,CS,PhD,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Other,3.5,159,158,4,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,International with US Degree
New York University (NYU),CS,PhD,F15,Rejected,,,,,,,International with US Degree
Virginia Tech,CS,MS,F15,Accepted,3.75,147,170,3,TRUE,,International
New York University (NYU),CS,PhD,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,1.91,160,163,3,TRUE,,International
Purdue University,ECE,MS,F15,Rejected,,,,,,,International
Purdue University,ECE,PhD,F15,Rejected,3.7,152,170,3.5,TRUE,,International
Purdue University,ECE,MS,F15,Rejected,,,,,,,International
University Of Copenhagen,CS,MS,F15,Accepted,,,,,,,International
University Of Utah (UoU),CS,MS,F15,Accepted,,158,168,4,TRUE,,International
Purdue University,ECE,PhD,F15,Rejected,3.77,150,170,3,TRUE,,International
Rice University,CS,MS,F15,Accepted,3.63,166,161,4,TRUE,,American
Purdue University,ECE,PhD,F15,Rejected,3.76,152,170,4,TRUE,,International
University Of California Irvine (UCI),CS,MS,F15,Accepted,,,,,,,International
North Carolina State University (NCSU),CS,MS,F15,Accepted,,157,170,3.5,TRUE,,International
University Of California San Diego (UCSD),CS,MS,F15,Accepted,9.12,157,170,3.5,TRUE,,International
North Carolina State University (NCSU),CS,MS,F15,Accepted,3.7,153,170,3,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,3.43,166,165,4.5,TRUE,,International
Purdue University,CS,MS,F15,Accepted,,150,170,3,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,
Iowa State University (ISU),CS,PhD,F15,Rejected,,,,,,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,3.7,166,168,5,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,3.7,166,168,5,TRUE,,International
University Of Colorado Boulder,CS,MS,F15,Accepted,8.44,162,164,4,TRUE,,International
University Of California San Diego (UCSD),CS,MS,F15,Accepted,3.7,164,169,4.5,TRUE,,International
Purdue University,CS,MS,F15,Other,,,,,,,Other
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,3.4,155,168,3,TRUE,,International
University Of Colorado Boulder,CS,MS,F15,Accepted,3.97,150,168,4.5,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,International with US Degree
Toyota Technological Institute At Chicago (TTIC),CS,PhD,F15,Accepted,,,,,,,International
Purdue University,CS,MS,F15,Other,,,,,,,International
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,3.5,155,168,4,TRUE,,International
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,3.5,168,155,4,TRUE,,International
University Of Delaware,ECE,MS,F15,Accepted,,,,,,,International
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,,,,,,,International
Northern Illinois University,CS,MS,F15,Accepted,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,3.6,151,169,3.5,TRUE,,International with US Degree
North Caroline State University (NCSU),CS,MS,F15,Accepted,3,160,168,3.5,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,3.39,160,170,4.5,TRUE,,International
University Of Colorado Boulder,CS,MS,F14,Accepted,3.2,150,170,3,TRUE,,International
Pennsylvania State University (Penn State),CS,MS,F15,Rejected,,,,,,,American
Pennsylvania State University (Penn State),CS,MS,F15,Rejected,3.68,164,169,4.5,TRUE,,International with US Degree
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,International with US Degree
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,3.68,153,162,4,TRUE,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,,,,,,,International with US Degree
North Carolina State University (NCSU),CS,MS,F14,Accepted,3.2,155,170,4,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,153,168,4,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,,,,,,International
Carnegie Mellon University (CMU),ECE,MS,F15,Accepted,3.9,164,170,4,TRUE,,International
Monmouth University,CS,MS,F15,Accepted,,,,,,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,3.8,166,170,4.5,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,3.28,166,165,5.5,TRUE,,International
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,3.83,161,168,4.5,TRUE,,International
Purdue University,CS,PhD,F15,Accepted,,,,,,,International
Purdue University,CS,MS,F15,Accepted,3.4,159,165,4,TRUE,,International
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,3.95,163,163,4,TRUE,,International
Worcester Polythchnic Institute (WPI),CS,MS,F15,Accepted,,,,,,,International
Carnegie Mellon University (CMU),ECE,MS,F15,Accepted,,,,,,,Other
Dartmouth College,CS,MS,F15,Accepted,,152,170,3,TRUE,,International with US Degree
Georgia Institute Of Technology (GTech),CS,MS,F15,Other,,,,,,,American
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,,,,,,,International with US Degree
University Of California Berkeley (UCB),CS,MS,F15,Rejected,3.34,160,167,3.5,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,,,,,,International
University Of California Berkeley (UCB),CS,MS,F15,Rejected,,,,,,,
University Of California Berkeley (UCB),CS,MS,F15,Rejected,,,,,,,International with US Degree
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,3.6,161,168,3.5,TRUE,,American
University Of California Berkeley (UCB),CS,MS,F15,Rejected,,,,,,,International with US Degree
University Of California Berkeley (UCB),ECE,MS,F15,Rejected,,,,,,,International
University Of Southern California (USC),CS,PhD,F15,Accepted,3.76,169,164,6,TRUE,,American
University Of Massachusetts Amherst (UMass),CS,PhD,F15,Rejected,,,,,,,International
Dartmouth College,CS,MS,F15,Accepted,3.3,160,162,4.5,TRUE,,American
North Carolina State University (NCSU),CS,MS,F15,Rejected,,152,163,3,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,164,168,4.5,TRUE,,International
Memorial University Of Newfoundland (MUN),ECE,PhD,F15,Accepted,,,,,,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,3.48,158,168,4,TRUE,,International
North Caroline State University (NCSU),CS,PhD,F15,Accepted,3.6,161,170,5,TRUE,,International
Dartmouth College,CS,MS,F15,Accepted,,163,167,4,TRUE,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Other,,,,,,,International
University Of Massachusetts Amherst (UMass),CS,PhD,F15,Rejected,,,,,,,International
Cornell University,CS,MS,F15,Other,,,,,,,Other
North Caroline State University (NCSU),CS,MS,F15,Accepted,3.7,156,168,4,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,163,167,4.5,TRUE,,International
Iowa State University (ISU),CS,PhD,F15,Rejected,,,,,,,International
North Caroline State University (NCSU),CS,MS,F15,Accepted,,,,,,,International
New Jersey Institute Of Technology (NJIT),ECE,PhD,F15,Accepted,,,,,,,International
Iowa State University (ISU),CS,MS,F15,Rejected,,151,166,3,TRUE,,
Cornell University,ECE,MS,F15,Accepted,,,,,,,International
University Of Toronto (UofT),CS,MS,F15,Other,,,,,,,International
Johns Hopkins University (JHU),ECE,MS,F15,Accepted,,,,,,,International
University Of Massachusetts Amherst (UMass),CS,PhD,F15,Rejected,3.7,145,158,3,TRUE,,International with US Degree
Columbia University,CS,MS,F15,Accepted,,,,,,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Accepted,,160,170,4,TRUE,,International
Iowa State University (ISU),CS,PhD,F15,Rejected,,,,,,,International
North Caroline State University (NCSU),CS,MS,F15,Rejected,,164,156,4.5,TRUE,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,,,,,,,International with US Degree
North Carolina State University (NCSU),CS,MS,F15,Accepted,3.55,156,170,3.5,TRUE,,International
North Caroline State University (NCSU),CS,MS,F15,Rejected,8.44,162,164,4,TRUE,,International
Ohio State University (OSU),CS,PhD,F15,Accepted,3.84,166,168,5.5,TRUE,,International
Georgia Institute Of Technology (GTech),ECE,MS,F15,Other,,,,,,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Other,,,,,,,International
University Of Oxford,CS,MS,F14,Other,,,,,,,International
University Of Oxford,CS,MS,F15,Interview,4,162,165,5,TRUE,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,4,162,165,5,TRUE,,International
University Of Arkansas Fayetteville,CS,MS,F15,Rejected,3.1,143,156,3.5,TRUE,,International
University Of Southern California (USC),ECE,PhD,F15,Accepted,,,,,,,International
University Of Houston,CS,PhD,F15,Accepted,,,,,,,International
Georgia Institute Of Technology (GTech),CS,PhD,F15,Other,3.8,152,170,3.5,TRUE,,International
Georgia Institute Of Technology (GTech),ECE,MS,F15,Other,,,,,,,International
Colorado State University (CSU),CS,MS,F15,Accepted,8.44,162,164,4,TRUE,,International
University Of Florida Gainesville (UFL),CS,PhD,F15,Accepted,,,,,,,International
University Of California Davis (UCD),CS,MS,F15,Accepted,3.4,168,160,3.5,TRUE,,International
University Of Colorado Boulder,CS,MS,F15,Accepted,3.7,159,165,5,TRUE,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Accepted,3.22,170,159,4,TRUE,,American
University Of California Berkeley (UCB),CS,MS,F15,Rejected,3.22,170,159,4,TRUE,,American
Carnegie Mellon University (CMU),CS,MS,F15,Rejected,3.22,170,159,4,TRUE,,American
University Of Colorado Boulder,CS,MS,F15,Accepted,,154,167,4.5,TRUE,,International
University Of Texas Austin (UT Austin),ECE,MS,F15,Accepted,,,,,,,International
Georgia Institute Of Technology (GTech),ECE,MS,F15,Rejected,,,,,,,International
Texas A&M University College Station (TAMU),ECE,MS,F15,Accepted,,,,,,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Accepted,,157,168,4,TRUE,,International
University Of Massachusetts Amherst (UMass),CS,PhD,F15,Rejected,,,,,,,International
Boston University (BU),ECE,MS,F15,Rejected,,,,,,,American
University Of Southern California (USC),CS,MS,F15,Accepted,3.98,161,164,3.5,TRUE,,International with US Degree
University Of Colorado Boulder,CS,MS,F15,Accepted,,,,,,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,,,,,,,American
University Of Southern California (USC),CS,MS,F15,Accepted,3.7,167,170,5,TRUE,,International
North Carolina State University (NCSU),CS,MS,F15,Rejected,3.5,154,163,4,TRUE,,International
University Of Waterloo,CS,MS,F15,Rejected,,,,,,,International with US Degree
North Carolina State University (NCSU),CS,MS,F15,Rejected,,157,164,4.5,TRUE,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Accepted,,157,166,3,TRUE,,International
Georgia Institute Of Technology (GTech),CS,MS,F15,Accepted,3.73,162,168,5,TRUE,,International
University Of Texas Austin (UT Austin),ECE,PhD,F15,Other,,,,,,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,,,,,,,
School Of Visual Arts (SVA),Other,MFA,F15,Accepted,,,,,,,American
University Of Massachusetts Amherst (UMass),CS,PhD,F15,Rejected,,,,,,,
Virginia Tech,CS,MS,F15,Accepted,,,,,,,International
University Of Massachusetts Amherst (UMass),CS,PhD,F15,Rejected,,,,,,,International
Carnegie Mellon University (CMU),CS,PhD,F14,Rejected,,,,,,,American
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,3.85,152,169,3,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F15,Rejected,,,,,,,
Cornell Tech,CS,MS,F15,Accepted,3.95,163,163,4,TRUE,,International
George Mason University (GMU),CS,PhD,F15,Accepted,3.7,146,162,2.5,TRUE,,International
University Of Colorado Boulder,CS,MS,F15,Accepted,,159,167,3.5,TRUE,,International
University Of Massachusetts Amherst (UMass),CS,MS,F15,Accepted,3.3,160,162,4.5,TRUE,,American
Georgia Institute Of Technology (GTech),CS,MS,F15,Accepted,3.6,161,170,5,TRUE,,International
University Of California Berkeley (UCB),CS,MS,F15,Rejected,3.85,165,163,4.5,TRUE,,American
University Of Waterloo,CS,MS,F15,Accepted,3.85,165,163,4.5,TRUE,,American
University Of Illinois Chicago (UIC),ECE,MS,F15,Accepted,3.67,152,160,3.5,TRUE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F15,Other,,,,,,,Other
Toyota Technological Institute At Chicago (TTIC),CS,PhD,F15,Accepted,,,,,,,International with US Degree
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,3.78,169,162,4.5,TRUE,,International
Columbia University,CS,MS,F15,Other,,,,,,,Other
Georgia Institute Of Technology (GTech),ECE,MS,F15,Other,,,,,,,American
Memorial University Of Newfoundland (MUN),CS,MS,F15,Accepted,,155,167,3.5,TRUE,,International
University Of Texas Austin (UT Austin),ECE,PhD,F15,Accepted,3.97,161,162,4.5,TRUE,,International with US Degree
Georgia Institute Of Technology (GTech),ECE,MS,F15,Other,,,,,,,International with US Degree
University Of Texas Austin (UT Austin),CS,MS,F15,Accepted,,159,166,4,TRUE,,International
University Of California Santa Barbara (UCSB),CS,PhD,F15,Rejected,3.5,159,158,4,TRUE,,International
Lehigh University,CS,PhD,F15,Other,,,,,,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,,,,,,,American
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,3.28,166,165,5.5,TRUE,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,,,,,,,International with US Degree
Michigan Technological University (MTU),CS,PhD,F15,Accepted,3.47,145,161,3,TRUE,,International
University Of Kentucky,CS,PhD,F15,Accepted,3.47,145,161,3,TRUE,,International
Carnegie Mellon University (CMU),CS,PhD,F15,Rejected,3.4,168,170,4,TRUE,,International
